Store;Date;Weekly_Sales;Holiday_Flag;Temperature;Fuel_Price;CPI;Unemployment
8;16/04/2010;88291712;0;6266;2808;2138186357;629
8;23/04/2010;85044026;0;561;2795;213768119;629
8;30/04/2010;77867264;0;6101;278;2137176024;629
8;07/05/2010;91682096;0;6268;2835;2136670857;629
8;14/05/2010;87333784;0;6135;2854;2136655355;629
8;21/05/2010;81833321;0;6603;2826;2139577839;629
8;28/05/2010;86804156;0;7471;2759;2142500323;629
8;04/06/2010;95822541;0;7571;2705;2145422806;629
8;11/06/2010;91483586;0;8221;2668;214834529;629
8;18/06/2010;86992256;0;7879;2637;2148324452;629
8;25/06/2010;81491911;0;8178;2653;2147126286;629
8;02/07/2010;85233375;0;7478;2669;2145928119;6315
8;09/07/2010;84528977;0;7249;2642;2144729952;6315
8;16/07/2010;84863057;0;7749;2623;2144640599;6315
8;23/07/2010;78551588;0;7829;2608;2146029664;6315
8;30/07/2010;78729509;0;7602;264;2147418728;6315
8;06/08/2010;89339977;0;8037;2627;2148807793;6315
8;13/08/2010;86791921;0;8011;2692;2150196857;6315
8;20/08/2010;87067644;0;7936;2664;2149779825;6315
8;27/08/2010;88881678;0;7492;2619;2149362793;6315
8;03/09/2010;89903647;0;7614;2577;214894576;6315
8;10/09/2010;8314252;1;7434;2565;2148528728;6315
8;17/09/2010;83670785;0;7532;2582;2148785562;6315
8;24/09/2010;77372508;0;7221;2624;2149547795;6315
8;01/10/2010;80410549;0;687;2603;2150310029;6433
8;08/10/2010;87034986;0;6294;2633;2151072262;6433
8;15/10/2010;82654696;0;6259;272;2151757;6433
8;22/10/2010;83641914;0;6286;2725;2152248;6433
8;29/10/2010;83075676;0;5793;2716;2152739;6433
8;05/11/2010;92726634;0;5576;2689;215323;6433
8;12/11/2010;91153898;0;5489;2728;2153721;6433
8;19/11/2010;88560804;0;4386;2771;2152538714;6433
8;26/11/2010;126169316;1;5107;2735;2151077548;6433
8;03/12/2010;95276693;0;4285;2708;2149616381;6433
8;10/12/2010;106906163;0;4247;2843;2148155214;6433
8;17/12/2010;122057955;0;4503;2869;2147510843;6433
8;24/12/2010;151164109;0;4567;2886;2147479069;6433
8;31/12/2010;77358649;1;4147;2943;2147447295;6433
8;07/01/2011;87306523;0;3577;2976;2147415521;6262
8;14/01/2011;80964666;0;3162;2983;2147930991;6262
8;21/01/2011;82266823;0;4206;3016;2151729926;6262
8;28/01/2011;78225666;0;3926;301;2155528862;6262
8;04/02/2011;94459478;0;2448;2989;2159327797;6262
8;11/02/2011;99614739;1;2826;3022;2163126733;6262
8;18/02/2011;106510864;0;5064;3045;2166310383;6262
8;25/02/2011;91731715;0;5129;3065;2169247918;6262
8;04/03/2011;93526643;0;5318;3288;2172185454;6262
8;11/03/2011;90038729;0;4914;3459;217512299;6262
8;18/03/2011;89828914;0;5668;3488;2177705442;6262
8;25/03/2011;82796836;0;5974;3473;2180145862;6262
8;01/04/2011;8787623;0;4986;3524;2182586281;6297
8;08/04/2011;94982583;0;6562;3622;21850267;6297
8;15/04/2011;90827874;0;6355;3743;2187262524;6297
8;22/04/2011;93747313;0;6511;3807;2188986857;6297
8;29/04/2011;85501477;0;6229;381;219071119;6297
8;06/05/2011;94145734;0;5892;3906;2192435524;6297
8;13/05/2011;89576341;0;7296;3899;2194159857;6297
8;20/05/2011;83604989;0;6554;3907;2191746922;6297
8;27/05/2011;85793941;0;7314;3786;2189333986;6297
8;03/06/2011;92922216;0;8205;3699;2186921051;6297
8;10/06/2011;89730941;0;8221;3648;2184508115;6297
8;17/06/2011;92204841;0;8473;3637;2184021448;6297
8;24/06/2011;86488124;0;8394;3594;2184979481;6297
8;01/07/2011;88368335;0;8726;3524;2185937514;6425
8;08/07/2011;86196512;0;8357;348;2186895548;6425
8;15/07/2011;84992537;0;8426;3575;2187746217;6425
8;22/07/2011;82990242;0;8546;3651;2188328475;6425
8;29/07/2011;80708219;0;8646;3682;2188910733;6425
8;05/08/2011;89239377;0;8515;3684;2189492991;6425
8;12/08/2011;8567961;0;8605;3638;2190075249;6425
8;19/08/2011;8950665;0;8292;3554;2190701968;6425
8;26/08/2011;91254282;0;8469;3523;2191336097;6425
8;02/09/2011;89138714;0;8477;3533;2191970226;6425
8;09/09/2011;84835809;1;6901;3546;2192604355;6425
8;16/09/2011;87097182;0;6909;3526;2194442443;6425
8;23/09/2011;80644429;0;6872;3467;219788581;6425
8;30/09/2011;80904937;0;722;3355;2201329176;6425
8;07/10/2011;92997655;0;6761;3285;2204772543;6123
8;14/10/2011;86318826;0;6174;3274;2207960935;6123
8;21/10/2011;90598449;0;5997;3353;2209619484;6123
8;28/10/2011;87671231;0;5686;3372;2211278032;6123
8;04/11/2011;94781505;0;4968;3332;2212936581;6123
8;11/11/2011;91708848;0;5056;3297;2214595129;6123
8;18/11/2011;89703219;0;5172;3308;2216911738;6123
8;25/11/2011;123516386;1;4961;3236;2219491571;6123
8;02/12/2011;98660146;0;4082;3172;2222071405;6123
8;09/12/2011;105192295;0;3051;3158;2224651238;6123
8;16/12/2011;111816394;0;3979;3159;2226910959;6123
8;23/12/2011;146225405;0;3816;3112;2228743862;6123
8;30/12/2011;85857222;1;3633;3129;2230576765;6123
8;06/01/2012;87211323;0;4347;3157;2232409668;5825
8;13/01/2012;81766176;0;3646;3261;2234242571;5825
8;20/01/2012;81395482;0;4681;3268;2235188055;5825
8;27/01/2012;77817853;0;4552;329;2236133539;5825
8;03/02/2012;92761069;0;4556;336;2237079023;5825
8;10/02/2012;102140042;1;3571;3409;2238024507;5825
8;17/02/2012;109623289;0;3751;351;2239658621;5825
8;24/02/2012;92853754;0;4633;3555;2241809207;5825
8;02/03/2012;95226491;0;5095;363;2243959793;5825
8;09/03/2012;96011556;0;4959;3669;2246110379;5825
8;16/03/2012;92117839;0;5663;3734;2247657327;5825
8;23/03/2012;87422325;0;529;3787;2248399424;5825
8;30/03/2012;90593529;0;6669;3845;2249141521;5825
8;06/04/2012;104681659;0;6218;3891;2249883618;5679
8;13/04/2012;90998945;0;6519;3891;2250625714;5679
8;20/04/2012;87228846;0;6359;3877;2251179914;5679
8;27/04/2012;87944825;0;7034;3814;2251734114;5679
8;04/05/2012;93723209;0;7396;3749;2252288314;5679
8;11/05/2012;92012889;0;6496;3688;2252842514;5679
8;18/05/2012;91392201;0;6416;363;2253002908;5679
8;25/05/2012;89515744;0;7611;3561;2253005779;5679
8;01/06/2012;9211612;0;7831;3501;225300865;5679
8;08/06/2012;928820;0;7428;3452;2253011521;5679
8;15/06/2012;9169187;0;7714;3393;2253134743;5679
8;22/06/2012;89944965;0;7885;3346;2253558843;5679
8;29/06/2012;87829822;0;8447;3286;2253982943;5679
8;06/07/2012;9362055;0;8124;3227;2254407043;5401
8;13/07/2012;89048801;0;7846;3256;2254831143;5401
8;20/07/2012;88883407;0;7994;3311;2254930078;5401
8;27/07/2012;83822752;0;8171;3407;2255029014;5401
8;03/08/2012;89707673;0;8506;3417;2255127949;5401
8;10/08/2012;93074569;0;8374;3494;2255226885;5401
8;17/08/2012;89661319;0;8121;3571;2256050797;5401
8;24/08/2012;93637365;0;7377;362;2257418442;5401
8;31/08/2012;97613773;0;7533;3638;2258786088;5401
8;07/09/2012;93216037;1;8087;373;2260153733;5401
8;14/09/2012;88356938;0;6721;3717;2261615981;5401
8;21/09/2012;85779645;0;6696;3721;2263645848;5401
8;28/09/2012;88472441;0;711;3666;2265675714;5401
8;05/10/2012;97643602;0;6141;3617;2267705581;5124
8;12/10/2012;92751199;0;5503;3601;2269735448;5124
8;19/10/2012;90030975;0;6299;3594;2270184166;5124
8;26/10/2012;89167144;0;6474;3506;2270369359;5124
9;05/02/2010;54950555;0;3801;2572;2146554591;6415
9;12/02/2010;55267748;1;3708;2548;2148056534;6415
9;19/02/2010;5113279;0;4306;2514;2148506185;6415
9;26/02/2010;47377327;0;4383;2561;2148780453;6415
9;05/03/2010;50729788;0;4843;2625;2149054721;6415
9;12/03/2010;4941458;0;5576;2667;214932899;6415
9;19/03/2010;48574461;0;5315;272;2147597274;6415
9;26/03/2010;48494656;0;518;2732;2145531227;6415
9;02/04/2010;54520632;0;6521;2719;2143465181;6384
9;09/04/2010;52938431;0;6495;277;2141399135;6384
9;16/04/2010;48576432;0;6609;2808;2140001817;6384
9;23/04/2010;48868357;0;6126;2795;2139496138;6384
9;30/04/2010;49172342;0;6607;278;2138990459;6384
9;07/05/2010;52612861;0;6858;2835;213848478;6384
9;14/05/2010;4927928;0;7053;2854;2138469819;6384
9;21/05/2010;50627494;0;715;2826;2141399162;6384
9;28/05/2010;55814353;0;7712;2759;2144328505;6384
9;04/06/2010;58606146;0;7965;2705;2147257848;6384
9;11/06/2010;52271568;0;8375;2668;2150187191;6384
9;18/06/2010;51307387;0;8299;2637;2150166484;6384
9;25/06/2010;50926328;0;8502;2653;2148965756;6384
9;02/07/2010;52883254;0;7855;2669;2147765028;6442
9;09/07/2010;48538915;0;7851;2642;2146564301;6442
9;16/07/2010;47403051;0;8293;2623;2146474453;6442
9;23/07/2010;4626765;0;8449;2608;2147865779;6442
9;30/07/2010;46867519;0;7983;264;2149257105;6442
9;06/08/2010;52281545;0;8709;2627;215064843;6442
9;13/08/2010;48189798;0;8685;2692;2152039756;6442
9;20/08/2010;49932538;0;863;2664;2151619646;6442
9;27/08/2010;50678966;0;8401;2619;2151199536;6442
9;03/09/2010;51104906;0;8247;2577;2150779426;6442
9;10/09/2010;4848352;1;777;2565;2150359315;6442
9;17/09/2010;46344859;0;8119;2582;2150615285;6442
9;24/09/2010;45290522;0;7715;2624;2151378313;6442
9;01/10/2010;49569219;0;6908;2603;2152141341;656
9;08/10/2010;50506921;0;6535;2633;215290437;656
9;15/10/2010;45476968;0;6736;272;2153589917;656
9;22/10/2010;46632276;0;6999;2725;2154081762;656
9;29/10/2010;50880161;0;6443;2716;2154573607;656
9;05/11/2010;51786997;0;5869;2689;2155065452;656
9;12/11/2010;52084668;0;6159;2728;2155557297;656
9;19/11/2010;5198233;0;4996;2771;2154372854;656
9;26/11/2010;76807053;1;6018;2735;2152909028;656
9;03/12/2010;57816482;0;4989;2708;2151445203;656
9;10/12/2010;61812182;0;461;2843;2149981378;656
9;17/12/2010;6852432;0;497;2869;2149334937;656
9;24/12/2010;87334755;0;5093;2886;2149301534;656
9;31/12/2010;45977085;1;4592;2943;2149268131;656
9;07/01/2011;49098178;0;4182;2976;2149234729;6416
9;14/01/2011;45808669;0;3643;2983;2149749587;6416
9;21/01/2011;45402169;0;4472;3016;2153554013;6416
9;28/01/2011;46356148;0;439;301;2157358438;6416
9;04/02/2011;54461228;0;3182;2989;2161162864;6416
9;11/02/2011;55527902;1;3413;3022;216496729;6416
9;18/02/2011;61098556;0;585;3045;2168154856;6416
9;25/02/2011;5131072;0;5901;3065;2171095679;6416
9;04/03/2011;54201618;0;6067;3288;2174036503;6416
9;11/03/2011;5177835;0;5475;3459;2176977326;6416
9;18/03/2011;51522611;0;6382;3488;2179563371;6416
9;25/03/2011;4974884;0;6879;3473;2182007506;6416
9;01/04/2011;52096214;0;5612;3524;218445164;638
9;08/04/2011;56162592;0;714;3622;2186895775;638
9;15/04/2011;52842028;0;719;3743;2189134935;638
9;22/04/2011;54950211;0;7235;3807;2190861659;638
9;29/04/2011;5322262;0;7085;381;2192588382;638
9;06/05/2011;5452511;0;622;3906;2194315106;638
9;13/05/2011;539126;0;7766;3899;2196041829;638
9;20/05/2011;5182669;0;7049;3907;2193622809;638
9;27/05/2011;55383404;0;8042;3786;2191203788;638
9;03/06/2011;58700429;0;858;3699;2188784768;638
9;10/06/2011;55007632;0;8581;3648;2186365747;638
9;17/06/2011;55867114;0;8915;3637;2185877333;638
9;24/06/2011;53874593;0;8674;3594;2186836874;638
9;01/07/2011;53706403;0;8914;3524;2187796415;6404
9;08/07/2011;53598313;0;8904;348;2188755955;6404
9;15/07/2011;51283404;0;9045;3575;2189607242;6404
9;22/07/2011;49144994;0;8908;3651;2190187895;6404
9;29/07/2011;47144998;0;911;3682;2190768548;6404
9;05/08/2011;55487967;0;9152;3684;2191349201;6404
9;12/08/2011;52028479;0;9163;3638;2191929854;6404
9;19/08/2011;54081944;0;858;3554;2192556109;6404
9;26/08/2011;54266353;0;8895;3523;2193189965;6404
9;02/09/2011;54464333;0;8933;3533;219382382;6404
9;09/09/2011;52878486;1;7565;3546;2194457675;6404
9;16/09/2011;50027403;0;7795;3526;2196297841;6404
9;23/09/2011;50674378;0;7442;3467;2199746423;6404
9;30/09/2011;50856704;0;7845;3355;2203195004;6404
9;07/10/2011;55383698;0;7262;3285;2206643585;6054
9;14/10/2011;52951566;0;6727;3274;2209836849;6054
9;21/10/2011;55707521;0;6546;3353;2211498206;6054
9;28/10/2011;54852749;0;6396;3372;2213159563;6054
9;04/11/2011;59785507;0;5446;3332;2214820921;6054
9;11/11/2011;59457412;0;5828;3297;2216482278;6054
9;18/11/2011;54241427;0;588;3308;2218803923;6054
9;25/11/2011;8147535;1;5432;3236;2221389683;6054
9;02/12/2011;61311521;0;4684;3172;2223975443;6054
9;09/12/2011;63032728;0;3765;3158;2226561203;6054
9;16/12/2011;70555797;0;4731;3159;2228825484;6054
9;23/12/2011;90532468;0;4443;3112;2230661125;6054
9;30/12/2011;54978836;1;4341;3129;2232496766;6054
9;06/01/2012;51958567;0;4754;3157;2234332408;5667
9;13/01/2012;4749646;0;4244;3261;2236168049;5667
9;20/01/2012;48013004;0;5156;3268;2237114288;5667
9;27/01/2012;48245121;0;4938;329;2238060527;5667
9;03/02/2012;54996789;0;5443;336;2239006766;5667
9;10/02/2012;60973612;1;4403;3409;2239953006;5667
9;17/02/2012;65896505;0;4381;351;2241588663;5667
9;24/02/2012;56357879;0;5367;3555;2243741384;5667
9;02/03/2012;61949828;0;572;363;2245894104;5667
9;09/03/2012;57495595;0;5403;3669;2248046825;5667
9;16/03/2012;55037357;0;5994;3734;2249594902;5667
9;23/03/2012;55079132;0;5879;3787;2250336786;5667
9;30/03/2012;57498537;0;6787;3845;225107867;5667
9;06/04/2012;67788599;0;6883;3891;2251820555;5539
9;13/04/2012;57853986;0;6919;3891;2252562439;5539
9;20/04/2012;54281903;0;6804;3877;2253117488;5539
9;27/04/2012;55041499;0;7307;3814;2253672537;5539
9;04/05/2012;58628908;0;7898;3749;2254227585;5539
9;11/05/2012;5925723;0;7094;3688;2254782634;5539
9;18/05/2012;57146393;0;6952;363;2254942498;5539
9;25/05/2012;547226;0;7969;3561;2254944288;5539
9;01/06/2012;58364859;0;8026;3501;2254946078;5539
9;08/06/2012;58252542;0;7891;3452;2254947868;5539
9;15/06/2012;5646061;0;8221;3393;2255070634;5539
9;22/06/2012;56217312;0;8105;3346;2255495841;5539
9;29/06/2012;5447707;0;8718;3286;2255921049;5539
9;06/07/2012;57879036;0;8415;3227;2256346256;5277
9;13/07/2012;53653764;0;8239;3256;2256771463;5277
9;20/07/2012;51399157;0;8339;3311;2256871121;5277
9;27/07/2012;495951;0;8641;3407;2256970779;5277
9;03/08/2012;53388754;0;9023;3417;2257070437;5277
9;10/08/2012;53871347;0;8866;3494;2257170094;5277
9;17/08/2012;53515347;0;8637;3571;2257995323;5277
9;24/08/2012;57288778;0;779;362;2259364729;5277
9;31/08/2012;57687915;0;8071;3638;2260734135;5277
9;07/09/2012;56581229;1;8793;373;2262103541;5277
9;14/09/2012;52342735;0;7355;3717;2263567545;5277
9;21/09/2012;53375688;0;6992;3721;2265599138;5277
9;28/09/2012;51636106;0;768;3666;2267630732;5277
9;05/10/2012;6067553;0;6661;3617;2269662325;4954
9;12/10/2012;5584648;0;6009;3601;2271693919;4954
9;19/10/2012;54200946;0;6801;3594;227214288;4954
9;26/10/2012;54973149;0;6952;3506;2272328068;4954
10;05/02/2010;219304875;0;5434;2962;1264420645;9765
10;12/02/2010;217602852;1;4996;2828;1264962581;9765
10;19/02/2010;211343258;0;5822;2915;1265262857;9765
10;26/02/2010;200677496;0;5277;2825;1265522857;9765
10;05/03/2010;198709009;0;5592;2877;1265782857;9765
10;12/03/2010;194134613;0;5233;3034;1266042857;9765
10;19/03/2010;194687506;0;6146;3054;1266066452;9765
10;26/03/2010;189353246;0;6005;298;1266050645;9765
10;02/04/2010;213865197;0;6366;3086;1266034839;9524
10;09/04/2010;204106937;0;6529;3004;1266019032;9524
10;16/04/2010;182624144;0;6974;3109;1265621;9524
10;23/04/2010;182952183;0;6642;305;1264713333;9524
10;30/04/2010;179069459;0;6976;3105;1263805667;9524
10;07/05/2010;192143216;0;7106;3127;1262898;9524
10;14/05/2010;180805641;0;7388;3145;1262085484;9524
10;21/05/2010;184761358;0;7832;312;1261843871;9524
10;28/05/2010;190461817;0;7667;3058;1261602258;9524
10;04/06/2010;193140628;0;8282;2941;1261360645;9524
10;11/06/2010;182752171;0;8967;3057;1261119032;9524
10;18/06/2010;183763624;0;8349;2935;126114;9524
10;25/06/2010;176817231;0;9032;3084;1261266;9524
10;02/07/2010;184589387;0;9289;2978;1261392;9199
10;09/07/2010;176979337;0;9103;31;1261518;9199
10;16/07/2010;182805247;0;918;2971;1261498065;9199
10;23/07/2010;183167603;0;8844;3112;1261283548;9199
10;30/07/2010;183266403;0;8503;3017;1261069032;9199
10;06/08/2010;194923609;0;8613;3123;1260854516;9199
10;13/08/2010;19629967;0;8837;3049;126064;9199
10;20/08/2010;198319056;0;8988;3041;1260766452;9199
10;27/08/2010;172756542;0;8499;3022;1260892903;9199
10;03/09/2010;176633145;0;838;3087;1261019355;9199
10;10/09/2010;172053023;1;8404;2961;1261145806;9199
10;17/09/2010;171675578;0;8552;3028;1261454667;9199
10;24/09/2010;165503675;0;8575;2939;1261900333;9199
10;01/10/2010;164589297;0;8601;3001;1262346;9003
10;08/10/2010;177219242;0;7704;2924;1262791667;9003
10;15/10/2010;170385025;0;7548;308;1263266774;9003
10;22/10/2010;174023406;0;6812;3014;1263815484;9003
10;29/10/2010;174130856;0;6876;313;1264364194;9003
10;05/11/2010;183221196;0;7104;3009;1264912903;9003
10;12/11/2010;189590159;0;6124;313;1265461613;9003
10;19/11/2010;194917713;0;5883;3047;1266072;9003
10;26/11/2010;293994638;1;5533;3162;1266692667;9003
10;03/12/2010;225120664;0;5117;3041;1267313333;9003
10;10/12/2010;241179021;0;6051;3091;1267934;9003
10;17/12/2010;281164685;0;5915;3125;1268794839;9003
10;24/12/2010;374905769;0;5706;3236;1269835806;9003
10;31/12/2010;170729814;1;4967;3148;1270876774;9003
10;07/01/2011;17143099;0;4343;3287;1271917742;8744
10;14/01/2011;171080359;0;4998;3312;1273009355;8744
10;21/01/2011;167755618;0;5675;3336;1274404839;8744
10;28/01/2011;171576905;0;5303;3231;1275800323;8744
10;04/02/2011;196804591;0;4488;3348;1277195806;8744
10;11/02/2011;211540831;1;5151;3381;127859129;8744
10;18/02/2011;210693455;0;6177;343;12799525;8744
10;25/02/2011;196799671;0;5359;3398;12813;8744
10;04/03/2011;195800319;0;5696;3674;12826475;8744
10;11/03/2011;193346915;0;6422;363;1283995;8744
10;18/03/2011;188473431;0;7012;3892;1285121935;8744
10;25/03/2011;181579885;0;6253;3716;1286160645;8744
10;01/04/2011;182773318;0;6764;3772;1287199355;8494
10;08/04/2011;187072073;0;7303;3818;1288238065;8494
10;15/04/2011;178176722;0;6105;4089;1289107333;8494
10;22/04/2011;200483114;0;7593;3917;1289553;8494
10;29/04/2011;187364634;0;7338;4151;1289998667;8494
10;06/05/2011;184136999;0;7356;4193;1290444333;8494
10;13/05/2011;171299544;0;7404;4202;129089;8494
10;20/05/2011;172090801;0;7262;399;1290756774;8494
10;27/05/2011;174300038;0;7862;3933;1290623548;8494
10;03/06/2011;179221089;0;8187;3893;1290490323;8494
10;10/06/2011;17400631;0;8457;3981;1290357097;8494
10;17/06/2011;181793476;0;8796;3935;1290432;8494
10;24/06/2011;171181313;0;9069;3807;1290663;8494
10;01/07/2011;175136975;0;9536;3842;1290894;8257
10;08/07/2011;169970838;0;8857;3793;1291125;8257
10;15/07/2011;17750684;0;8601;3779;1291338387;8257
10;22/07/2011;177434261;0;8859;3697;1291507742;8257
10;29/07/2011;174584133;0;8675;3694;1291677097;8257
10;05/08/2011;188629998;0;898;3803;1291846452;8257
10;12/08/2011;191739763;0;8561;3794;1292015806;8257
10;19/08/2011;195484968;0;874;3743;1292405806;8257
10;26/08/2011;172839907;0;9159;3663;1292832581;8257
10;02/09/2011;175858735;0;9161;3798;1293259355;8257
10;09/09/2011;167057982;1;8906;3771;1293686129;8257
10;16/09/2011;16508943;0;7749;3784;1294306;8257
10;23/09/2011;168591053;0;8251;3789;1295183333;8257
10;30/09/2011;162770731;0;8227;3877;1296060667;8257
10;07/10/2011;17882276;0;7501;3827;1296938;7874
10;14/10/2011;170475302;0;7027;3698;1297706452;7874
10;21/10/2011;174592856;0;7791;3842;1297821613;7874
10;28/10/2011;177179297;0;7279;3843;1297936774;7874
10;04/11/2011;190443859;0;6857;3828;1298051935;7874
10;11/11/2011;207657084;0;5528;3677;1298167097;7874
10;18/11/2011;186908785;0;5897;3669;1298268333;7874
10;25/11/2011;295019864;1;6068;376;1298364;7874
10;02/12/2011;206809718;0;5729;3701;1298459667;7874
10;09/12/2011;24293109;0;4258;3644;1298555333;7874
10;16/12/2011;255503118;0;5053;3489;1298980645;7874
10;23/12/2011;348798689;0;4836;3541;1299845484;7874
10;30/12/2011;193069037;1;4892;3428;1300710323;7874
10;06/01/2012;168340178;0;5985;3443;1301575161;7545
10;13/01/2012;171156273;0;51;3477;130244;7545
10;20/01/2012;167556294;0;5451;366;1302792258;7545
10;27/01/2012;1632406;0;5359;3675;1303144516;7545
10;03/02/2012;186740301;0;5685;3543;1303496774;7545
10;10/02/2012;22185958;1;5573;3722;1303849032;7545
10;17/02/2012;216870976;0;5412;3781;1304546207;7545
10;24/02/2012;203941574;0;5602;395;1305502069;7545
10;02/03/2012;199037102;0;5762;3882;1306457931;7545
10;09/03/2012;19174831;0;5765;3963;1307413793;7545
10;16/03/2012;193081466;0;6211;4273;1308261935;7545
10;23/03/2012;183745769;0;5654;4288;1308966452;7545
10;30/03/2012;181576042;0;6792;4294;1309670968;7545
10;06/04/2012;216338417;0;6599;4282;1310375484;7382
10;13/04/2012;197468751;0;7028;4254;131108;7382
10;20/04/2012;177716653;0;6775;4111;1311173333;7382
10;27/04/2012;171298756;0;8011;4088;1311266667;7382
10;04/05/2012;182136442;0;7702;4058;131136;7382
10;11/05/2012;17923453;0;7603;4186;1311453333;7382
10;18/05/2012;179515273;0;8519;4308;1310983226;7382
10;25/05/2012;18309391;0;8603;4127;1310287742;7382
10;01/06/2012;176747148;0;8006;4277;1309592258;7382
10;08/06/2012;184049141;0;8687;4103;1308896774;7382
10;15/06/2012;181156288;0;8858;4144;1308295333;7382
10;22/06/2012;175533418;0;8992;4014;1307929;7382
10;29/06/2012;17074819;0;9136;3875;1307562667;7382
10;06/07/2012;180599979;0;8687;3666;1307196333;717
10;13/07/2012;176557191;0;898;3723;130683;717
10;20/07/2012;186996703;0;8445;3589;1307012903;717
10;27/07/2012;181760366;0;8398;3769;1307195806;717
10;03/08/2012;193944009;0;8476;3595;130737871;717
10;10/08/2012;188043694;0;9078;3811;1307561613;717
10;17/08/2012;18277974;0;8883;4002;1307909677;717
10;24/08/2012;176498415;0;825;4055;1308381613;717
10;31/08/2012;165028554;0;8697;3886;1308853548;717
10;07/09/2012;170828328;1;8307;4124;1309325484;717
10;14/09/2012;164016899;0;7847;3966;1309776667;717
10;21/09/2012;167185757;0;8193;4125;1310103333;717
10;28/09/2012;169486241;0;8252;3966;131043;717
10;05/10/2012;175897138;0;8088;4132;1310756667;6943
10;12/10/2012;171388911;0;7603;4468;1311083333;6943
10;19/10/2012;173483482;0;7271;4449;1311499677;6943
10;26/10/2012;174434905;0;705;4301;1311930968;6943
11;05/02/2010;152800864;0;4604;2572;2144248812;7368
11;12/02/2010;157468408;1;4801;2548;2145747916;7368
11;19/02/2010;15032987;0;483;2514;2146198868;7368
11;26/02/2010;133640465;0;5279;2561;2146475127;7368
11;05/03/2010;142662265;0;5396;2625;2146751386;7368
11;12/03/2010;133188316;0;641;2667;2147027646;7368
11;19/03/2010;1364207;0;6151;272;2145301219;7368
11;26/03/2010;124562427;0;5809;2732;2143241011;7368
11;02/04/2010;144621026;0;6616;2719;2141180803;7343
11;09/04/2010;147030832;0;6957;277;2139120595;7343
11;16/04/2010;132324335;0;6781;2808;2137726889;7343
11;23/04/2010;128376655;0;6837;2795;2137221852;7343
11;30/04/2010;123976689;0;7113;278;2136716815;7343
11;07/05/2010;131232978;0;7557;2835;2136211778;7343
11;14/05/2010;126679613;0;7764;2854;2136196139;7343
11;21/05/2010;127164662;0;7697;2826;2139116886;7343
11;28/05/2010;126427252;0;7969;2759;2142037634;7343
11;04/06/2010;139632219;0;7966;2705;2144958382;7343
11;11/06/2010;133957085;0;8281;2668;214787913;7343
11;18/06/2010;133652292;0;8413;2637;2147858259;7343
11;25/06/2010;126202508;0;845;2653;2146660741;7343
11;02/07/2010;130260014;0;8309;2669;2145463222;7346
11;09/07/2010;128015647;0;8301;2642;2144265704;7346
11;16/07/2010;129060954;0;849;2623;2144176476;7346
11;23/07/2010;124439003;0;8457;2608;2145564968;7346
11;30/07/2010;125017889;0;8326;264;214695346;7346
11;06/08/2010;136963492;0;8654;2627;2148341952;7346
11;13/08/2010;13843391;0;8773;2692;2149730444;7346
11;20/08/2010;143019237;0;8893;2664;2149314191;7346
11;27/08/2010;131126307;0;877;2619;2148897938;7346
11;03/09/2010;130391427;0;8494;2577;2148481685;7346
11;10/09/2010;123142846;1;8193;2565;2148065431;7346
11;17/09/2010;121567631;0;8304;2582;2148322484;7346
11;24/09/2010;117010325;0;7736;2624;2149084516;7346
11;01/10/2010;118249046;0;7511;2603;2149846548;7564
11;08/10/2010;12934728;0;6871;2633;215060858;7564
11;15/10/2010;117500367;0;7146;272;2151293114;7564
11;22/10/2010;116983138;0;726;2725;21517839;7564
11;29/10/2010;1195036;0;7421;2716;2152274686;7564
11;05/11/2010;133275913;0;6441;2689;2152765472;7564
11;12/11/2010;12816756;0;6374;2728;2153256258;7564
11;19/11/2010;129234657;0;5863;2771;2152074519;7564
11;26/11/2010;175724251;1;699;2735;2150614025;7564
11;03/12/2010;138052264;0;559;2708;2149153531;7564
11;10/12/2010;156451643;0;5333;2843;2147693037;7564
11;17/12/2010;184397115;0;5463;2869;214704919;7564
11;24/12/2010;230626536;0;5933;2886;2147017828;7564
11;31/12/2010;11720031;1;5503;2943;2146986466;7564
11;07/01/2011;117890544;0;5443;2976;2146955104;7551
11;14/01/2011;119444978;0;4534;2983;2147470729;7551
11;21/01/2011;118777619;0;5151;3016;2151268275;7551
11;28/01/2011;110041869;0;5104;301;2155065821;7551
11;04/02/2011;142254605;0;4717;2989;2158863367;7551
11;11/02/2011;14192369;1;4461;3022;2162660913;7551
11;18/02/2011;155474715;0;615;3045;2165843571;7551
11;25/02/2011;132399936;0;6874;3065;2168780275;7551
11;04/03/2011;139945699;0;665;3288;2171716979;7551
11;11/03/2011;131455731;0;6329;3459;2174653683;7551
11;18/03/2011;139181369;0;7017;3488;2177235226;7551
11;25/03/2011;122977724;0;7374;3473;2179674705;7551
11;01/04/2011;125867412;0;691;3524;2182114184;7574
11;08/04/2011;132740106;0;7357;3622;2184553663;7574
11;15/04/2011;13129058;0;7664;3743;2186788642;7574
11;22/04/2011;138811853;0;7831;3807;218851237;7574
11;29/04/2011;135758989;0;7997;381;2190236099;7574
11;06/05/2011;133145341;0;7139;3906;2191959827;7574
11;13/05/2011;127795942;0;8093;3899;2193683556;7574
11;20/05/2011;123946697;0;7697;3907;219127216;7574
11;27/05/2011;121687652;0;8561;3786;2188860765;7574
